X,Y,Z,Yaw
0.9770446208220741,0.1241593324677287,-0.04601576972986435,0.6098508304864985
0.9770446208220741,0.1241593324677287,-0.04601576972986435,0.6098508304864985
0.977302559913858,0.12433839976586682,-0.04600716598825233,0.609898083571484
0.9775601307768587,0.12451613367469165,-0.04599836468341931,0.6099392443864221
0.977302559913858,0.12433839976586682,-0.04600716598825233,0.609898083571484
0.9775601307768587,0.12451613367469165,-0.04599836468341931,0.6099392443864221
0.9778172960741243,0.12469485311873509,-0.04598963317663346,0.6099873247100757
0.9780741609216024,0.12487221216100251,-0.04598074139282071,0.6100292003599714
0.9778172960741243,0.12469485311873509,-0.04598963317663346,0.6099873247100757
0.9780741609216024,0.12487221216100251,-0.04598074139282071,0.6100292003599714
0.9783305895727225,0.12505057356795535,-0.04597198388198753,0.6100781589553056
0.978586766075497,0.12522752895348224,-0.04596308118828088,0.610120821071373
0.9783305895727225,0.12505057356795535,-0.04597198388198753,0.6100781589553056
0.9788424809237851,0.12540552056945062,-0.04595433702169782,0.6101707771233665
0.978586766075497,0.12522752895348224,-0.04596308118828088,0.610120821071373
0.9790979914024603,0.12558205362598637,-0.04594545706723846,0.6102143849348001
0.9788424809237851,0.12540552056945062,-0.04595433702169782,0.6101707771233665
0.9793530040520532,0.1257596664431648,-0.04593674009905352,0.610265449317646
0.9796078569304396,0.1259357588849331,-0.04592789229510627,0.6103101226659816
0.9798621634803204,0.12611298280144725,-0.04591920523805093,0.6103623702476045
0.9790979914024603,0.12558205362598637,-0.04594545706723846,0.6102143849348001
0.9801163530854332,0.12628861683933595,-0.04591039069402131,0.6104081857917636
0.9793530040520532,0.1257596664431648,-0.04593674009905352,0.610265449317646
0.9796078569304396,0.1259357588849331,-0.04592789229510627,0.6103101226659816
0.9803700381634671,0.126465552502021,-0.04590144731556062,0.6104618286153852
0.9798621634803204,0.12611298280144725,-0.04591920523805093,0.6103623702476045
0.9806236728621948,0.12664106390448213,-0.045891928538898175,0.6105086037812313
0.9801163530854332,0.12628861683933595,-0.04591039069402131,0.6104081857917636
0.9803700381634671,0.126465552502021,-0.04590144731556062,0.6104618286153852
0.9808768779395651,0.1268177343733746,-0.04588221610021534,0.6105641348240092
0.9806236728621948,0.12664106390448213,-0.045891928538898175,0.6105086037812313
0.9811299881546233,0.1269928207313527,-0.04587208482754063,0.6106124748884829
0.9813824809739488,0.1271689114517083,-0.04586208161148064,0.6106701475890862
0.9808768779395651,0.1268177343733746,-0.04588221610021534,0.6105641348240092
0.9811299881546233,0.1269928207313527,-0.04587208482754063,0.6106124748884829
0.9813824809739488,0.1271689114517083,-0.04586208161148064,0.6106701475890862
0.9816347514032185,0.1273432069674567,-0.045851881594436567,0.6107206845617793
0.9818862526892597,0.1275185299616416,-0.04584186376780375,0.6107806323438573
0.9821374776050691,0.12769196855983264,-0.045831711242508066,0.6108331135917421
0.9823878236093665,0.12786647048991082,-0.0458217317201734,0.6108950253138625
0.9826378741924431,0.1280390117933063,-0.045811640190381364,0.6109491784702905
0.982886950900992,0.12821266489522945,-0.04580171055041185,0.6110127817287758
0.9831357409584609,0.12838428235224972,-0.045791683796732874,0.6110684132271563
0.983383475084305,0.12855707306151337,-0.04578180946780702,0.6111335252926744
0.9836309586009967,0.12872775470666376,-0.04577185030927153,0.6111905206584118
0.9838773171108214,0.12889968647785596,-0.04576203349762689,0.6112570242610842
0.9816347514032185,0.1273432069674567,-0.045851881594436567,0.6107206845617793
0.9841234834343005,0.12906943421680422,-0.04575214179079992,0.6113153243772615
0.9843684824724299,0.1292405106864711,-0.045742383890928745,0.6113832218162747
0.9818862526892597,0.1275185299616416,-0.04584186376780375,0.6107806323438573
0.9821374776050691,0.12769196855983264,-0.045831711242508066,0.6108331135917421
0.9823878236093665,0.12786647048991082,-0.0458217317201734,0.6108950253138625
0.9846133521707086,0.12940934866249715,-0.04573255656856742,0.6114427879360131
0.9826378741924431,0.1280390117933063,-0.045811640190381364,0.6109491784702905
0.982886950900992,0.12821266489522945,-0.04580171055041185,0.6110127817287758
0.9831357409584609,0.12838428235224972,-0.045791683796732874,0.6110684132271563
0.983383475084305,0.12855707306151337,-0.04578180946780702,0.6111335252926744
0.9848570253709821,0.12957960686653952,-0.045722853231529775,0.6115120272888173
0.9836309586009967,0.12872775470666376,-0.04577185030927153,0.6111905206584118
0.9851006599491405,0.12974756611221697,-0.04571308319867318,0.6115728822017714
0.9838773171108214,0.12889968647785596,-0.04576203349762689,0.6112570242610842
0.9853430686366034,0.12991706193997782,-0.04570342612178205,0.6116434386649134
0.9841234834343005,0.12906943421680422,-0.04575214179079992,0.6113153243772615
0.9855855477427902,0.13008420367753137,-0.04569371007897033,0.6117056234584031
0.9858267806075642,0.13025299929025813,-0.045684095204275715,0.6117775187700445
0.9860682097427699,0.13041938586572485,-0.0456744320846211,0.6118410319745179
0.9843684824724299,0.1292405106864711,-0.045742383890928745,0.6113832218162747
0.9863083699852214,0.13058754786762655,-0.04566484972024723,0.6119142340081883
0.9865488718601882,0.13075323784277865,-0.04565523260903562,0.611978991168175
0.9846133521707086,0.12940934866249715,-0.04573255656856742,0.6114427879360131
0.9848570253709821,0.12957960686653952,-0.045722853231529775,0.6115120272888173
0.9867880714117471,0.13092083965913395,-0.045645682262970944,0.6120534270728393
0.9851006599491405,0.12974756611221697,-0.04571308319867318,0.6115728822017714
0.9870277674404832,0.13108589251244954,-0.045636102163911896,0.6121193252902583
0.9853430686366034,0.12991706193997782,-0.04570342612178205,0.6116434386649134
0.9855855477427902,0.13008420367753137,-0.04569371007897033,0.6117056234584031
0.9858267806075642,0.13025299929025813,-0.045684095204275715,0.6117775187700445
0.9860682097427699,0.13041938586572485,-0.0456744320846211,0.6118410319745179
0.9863083699852214,0.13058754786762655,-0.04566484972024723,0.6119142340081883
0.9872661274792675,0.13125298939813257,-0.04562656715243402,0.61219483351251
0.9865488718601882,0.13075323784277865,-0.04565523260903562,0.611978991168175
0.987505132666294,0.13141748829349062,-0.045616989840950695,0.6122619081344962
0.9867880714117471,0.13092083965913395,-0.045645682262970944,0.6120534270728393
0.9870277674404832,0.13108589251244954,-0.045636102163911896,0.6121193252902583
0.9872661274792675,0.13125298939813257,-0.04562656715243402,0.61219483351251
0.9877427777801017,0.13158411874781648,-0.0456074284435487,0.6123382788917653
0.987505132666294,0.13141748829349062,-0.045616989840950695,0.6122619081344962
0.9879811958775693,0.13174816043967477,-0.045597870380665956,0.6124065008699602
0.9877427777801017,0.13158411874781648,-0.0456074284435487,0.6123382788917653
0.9882182369763486,0.13191448593466712,-0.045588339587154164,0.6124839368017484
0.9884561895279868,0.13207813309493785,-0.045578796955349415,0.6125533020396832
0.9886927212019612,0.13224414724138892,-0.04556925248313948,0.612631524954643
0.9879811958775693,0.13174816043967477,-0.045597870380665956,0.6124065008699602
0.9889302644674559,0.13240747484057533,-0.04555973900037316,0.6127020365643319
0.9882182369763486,0.13191448593466712,-0.045588339587154164,0.6124839368017484
0.9891663386982671,0.1325733204020002,-0.04555023933842009,0.6127813374498865
0.9884561895279868,0.13207813309493785,-0.045578796955349415,0.6125533020396832
0.9886927212019612,0.13224414724138892,-0.04556925248313948,0.612631524954643
0.9889302644674559,0.13240747484057533,-0.04555973900037316,0.6127020365643319
0.9894035626277814,0.13273634786738145,-0.04554073406573461,0.6128529574221941
0.9891663386982671,0.1325733204020002,-0.04555023933842009,0.6127813374498865
0.9896392403341633,0.13290196413952274,-0.04553122077021868,0.6129330401072769
0.9894035626277814,0.13273634786738145,-0.04554073406573461,0.6128529574221941
0.9898761563317001,0.13306473398788488,-0.04552172787709044,0.6130057954220143
0.9896392403341633,0.13290196413952274,-0.04553122077021868,0.6129330401072769
0.9898761563317001,0.13306473398788488,-0.04552172787709044,0.6130057954220143
0.9901114411083888,0.13323018100040115,-0.04551220376795548,0.6130868368468322
0.9903480911494591,0.13339271240940553,-0.045502747971497864,0.6131607589264298
0.9905830042355954,0.13355800487352854,-0.04549323582691375,0.6132427249596014
0.9908193766730128,0.13372027728921365,-0.045483804732685956,0.6133177625215913
0.9910538941263308,0.13388537844655485,-0.04547428189623512,0.6134005689462004
0.9901114411083888,0.13323018100040115,-0.04551220376795548,0.6130868368468322
0.9912899580253407,0.13404737366547287,-0.04546487449905398,0.6134767015678019
0.9903480911494591,0.13339271240940553,-0.045502747971497864,0.6131607589264298
0.9905830042355954,0.13355800487352854,-0.04549323582691375,0.6132427249596014
0.9915240325123116,0.13421228816817998,-0.04545534949840488,0.6135602101924539
0.9908193766730128,0.13372027728921365,-0.045483804732685956,0.6133177625215913
0.9917597811480154,0.13437402181594038,-0.045445954073967065,0.6136371222076477
0.9910538941263308,0.13388537844655485,-0.04547428189623512,0.6134005689462004
0.9912899580253407,0.13404737366547287,-0.04546487449905398,0.6134767015678019
0.9915240325123116,0.13421228816817998,-0.04545534949840488,0.6135602101924539
0.991993419522817,0.13453875217619624,-0.0454364351190128,0.6137210778174559
0.9917597811480154,0.13437402181594038,-0.045445954073967065,0.6136371222076477
0.991993419522817,0.13453875217619624,-0.0454364351190128,0.6137210778174559
0.9922288550275002,0.13470022237455015,-0.045427058487187866,0.613798595794797
0.9922288550275002,0.13470022237455015,-0.045427058487187866,0.613798595794797
0.9924620835094942,0.13486477781272266,-0.045417549433723114,0.6138827274370812
0.9924620835094942,0.13486477781272266,-0.045417549433723114,0.6138827274370812
0.9926972364477702,0.13502598092714915,-0.04540820580448218,0.6139606871236006
0.9929301762261822,0.13519025069641782,-0.04539874107260963,0.6140451846058538
0.9926972364477702,0.13502598092714915,-0.04540820580448218,0.6139606871236006
0.9929301762261822,0.13519025069641782,-0.04539874107260963,0.6140451846058538
0.9931651166394128,0.13535115857604893,-0.04538941420191153,0.6141235978786816
0.9933978248789397,0.13551510446781528,-0.04537998946181496,0.6142084572125269
0.9931651166394128,0.13535115857604893,-0.04538941420191153,0.6141235978786816
0.9933978248789397,0.13551510446781528,-0.04537998946181496,0.6142084572125269
0.9936325709230864,0.1356756830735545,-0.045370665229144735,0.6142872850829291
0.9936325709230864,0.1356756830735545,-0.045370665229144735,0.6142872850829291
0.993865027782337,0.13583933947107882,-0.04536124633529792,0.6143722764158271
0.993865027782337,0.13583933947107882,-0.04536124633529792,0.6143722764158271
0.9940995910450995,0.13599958035125825,-0.04535192542715952,0.614451407597729
0.9940995910450995,0.13599958035125825,-0.04535192542715952,0.614451407597729
0.9943318688357948,0.13616297345612127,-0.04534258375124875,0.6145375148653068
0.9943318688357948,0.13616297345612127,-0.04534258375124875,0.6145375148653068
0.994566394929612,0.1363229663728678,-0.04533331717375244,0.6146173157738049
0.9947987904833859,0.13648615054807703,-0.045324085895850436,0.61470516502082
0.994566394929612,0.1363229663728678,-0.04533331717375244,0.6146173157738049
0.9947987904833859,0.13648615054807703,-0.045324085895850436,0.61470516502082
0.9950335437644815,0.13664615611481462,-0.045314918766154566,0.6147864162983984
0.9952683783458066,0.13680672725105297,-0.04530383715653041,0.6148731543217648
0.9950335437644815,0.13664615611481462,-0.045314918766154566,0.6147864162983984
0.9952683783458066,0.13680672725105297,-0.04530383715653041,0.6148731543217648
0.9955007695104275,0.1369594647071872,-0.045287831936728556,0.614936511764024
0.9955007695104275,0.1369594647071872,-0.045287831936728556,0.614936511764024
0.9957323979975641,0.13711383387213155,-0.04526986804812205,0.6149987685996309
0.9957323979975641,0.13711383387213155,-0.04526986804812205,0.6149987685996309
0.9959637388025271,0.13726692947603011,-0.04525096300740655,0.6150532075562183
0.9959637388025271,0.13726692947603011,-0.04525096300740655,0.6150532075562183
0.9961955340087622,0.13742305470871,-0.045231719146656024,0.6151085539054317
0.9961955340087622,0.13742305470871,-0.045231719146656024,0.6151085539054317
0.9964263674588638,0.13757676483852485,-0.045212581714775824,0.6151596901220808
0.996657518400556,0.13773395483559409,-0.04519363176893906,0.6152131615437018
0.9964263674588638,0.13757676483852485,-0.045212581714775824,0.6151596901220808
0.996657518400556,0.13773395483559409,-0.04519363176893906,0.6152131615437018
0.9968885907439092,0.1378880970671871,-0.04517468567295066,0.6152648416874316
0.9968885907439092,0.1378880970671871,-0.04517468567295066,0.6152648416874316
0.9971191694553772,0.13804517979441092,-0.04515608497544485,0.61531965427837
0.9971191694553772,0.13804517979441092,-0.04515608497544485,0.61531965427837
0.9973500374373175,0.13819914824076185,-0.045137321737650504,0.6153732392781381
0.9973500374373175,0.13819914824076185,-0.045137321737650504,0.6153732392781381
0.9975805644865233,0.13835625553668415,-0.045118937853862257,0.6154299622339257
0.9975805644865233,0.13835625553668415,-0.045118937853862257,0.6154299622339257
0.9978117013949369,0.1385103103844823,-0.04510026789969221,0.6154855898938778
0.9978117013949369,0.1385103103844823,-0.04510026789969221,0.6154855898938778
0.998042619196843,0.13866782575858158,-0.04508194942115684,0.6155435502581539
0.998042619196843,0.13866782575858158,-0.04508194942115684,0.6155435502581539
0.998274440973426,0.13882224404460966,-0.04506324762824426,0.6156006694558146
0.998274440973426,0.13882224404460966,-0.04506324762824426,0.6156006694558146
0.998506095175412,0.1389802106872267,-0.045044919186297855,0.6156600488710765
0.998506095175412,0.1389802106872267,-0.045044919186297855,0.6156600488710765
0.9987388312526709,0.13913509382946976,-0.04502616489901154,0.6157186087470073
0.9987388312526709,0.13913509382946976,-0.04502616489901154,0.6157186087470073
0.9989714877599563,0.13929360642955932,-0.045007817373973746,0.6157790924502121
0.9992053090994112,0.13944912359281578,-0.0449890143958446,0.6158385103662111
0.9989714877599563,0.13929360642955932,-0.045007817373973746,0.6157790924502121
0.9994391362438908,0.13960823680691237,-0.04497060967482086,0.6158995729282036
0.9996740960559266,0.13976444962046883,-0.04495172193955441,0.6159598411679241
0.9992053090994112,0.13944912359281578,-0.0449890143958446,0.6158385103662111
0.9999090873048413,0.13992424425180733,-0.044933231238295096,0.6160212014099307
0.9994391362438908,0.13960823680691237,-0.04497060967482086,0.6158995729282036
1.0001450781775332,0.14008108851403683,-0.044914233858055624,0.6160824933751992
0.9996740960559266,0.13976444962046883,-0.04495172193955441,0.6159598411679241
0.9999090873048413,0.13992424425180733,-0.044933231238295096,0.6160212014099307
1.0003809642375765,0.14024147789896557,-0.04489563755986786,0.6161447498547113
1.0001450781775332,0.14008108851403683,-0.044914233858055624,0.6160824933751992
1.0006175950796115,0.14039864626305298,-0.04487654930364923,0.6162072760213942
1.0008539290037477,0.14055935725886637,-0.04485788082021086,0.6162704162815061
1.001090560101846,0.14071638421746185,-0.04483875672891732,0.6163339735532866
1.0003809642375765,0.14024147789896557,-0.04489563755986786,0.6161447498547113
1.0013267402507902,0.14087692890997894,-0.04482006203845801,0.6163979069678808
1.0006175950796115,0.14039864626305298,-0.04487654930364923,0.6162072760213942
1.0015633605795613,0.14103376957315028,-0.04480090113633056,0.6164623545665232
1.0008539290037477,0.14055935725886637,-0.04485788082021086,0.6162704162815061
1.0017993759125305,0.1411940702564955,-0.044782180095384566,0.6165269661455575
1.001090560101846,0.14071638421746185,-0.04483875672891732,0.6163339735532866
1.002036040774025,0.1413507493304217,-0.04476297939663712,0.6165922155723322
1.0013267402507902,0.14087692890997894,-0.04482006203845801,0.6163979069678808
1.0015633605795613,0.14103376957315028,-0.04480090113633056,0.6164623545665232
1.0022719598771146,0.14151080975010483,-0.04474422891269736,0.6166573948003733
1.0017993759125305,0.1411940702564955,-0.044782180095384566,0.6165269661455575
1.0025087326101765,0.141667368377837,-0.04472498534659186,0.6167233855180739
1.002036040774025,0.1413507493304217,-0.04476297939663712,0.6165922155723322
1.002744628756988,0.1418272286094213,-0.04470619918539079,0.6167889713032393
1.0022719598771146,0.14151080975010483,-0.04474422891269736,0.6166573948003733
1.0025087326101765,0.141667368377837,-0.04472498534659186,0.6167233855180739
1.0029813984386449,0.14198359903793728,-0.044686915851841646,0.6168556494427343
1.0032171634264597,0.14214320256150936,-0.04466809537523633,0.6169215347197154
1.002744628756988,0.1418272286094213,-0.04470619918539079,0.6167889713032393
1.0029813984386449,0.14198359903793728,-0.044686915851841646,0.6168556494427343
1.0034537769456358,0.1422992794421537,-0.04464877750558033,0.6169888646196825
1.0032171634264597,0.14214320256150936,-0.04466809537523633,0.6169215347197154
1.0034537769456358,0.1422992794421537,-0.04464877750558033,0.6169888646196825
1.0036892571549438,0.1424585268616092,-0.04462992632499202,0.6170550699895321
1.0036892571549438,0.1424585268616092,-0.04462992632499202,0.6170550699895321
1.0039255885089426,0.14261421237209837,-0.04461057913796984,0.6171230844518757
1.0039255885089426,0.14261421237209837,-0.04461057913796984,0.6171230844518757
1.004160668624312,0.1427730169222396,-0.04459170070672305,0.617189638835792
1.004160668624312,0.1427730169222396,-0.04459170070672305,0.617189638835792
1.0043966291651003,0.142928237134187,-0.04457232786699916,0.6172583665079946
1.0043966291651003,0.142928237134187,-0.04457232786699916,0.6172583665079946
1.0046312346638653,0.14308653966946247,-0.04455342266204809,0.6173253073638528
1.0046312346638653,0.14308653966946247,-0.04455342266204809,0.6173253073638528
1.0048667710486632,0.143241257822307,-0.044534025556247636,0.6173947813676067
1.0048667710486632,0.143241257822307,-0.044534025556247636,0.6173947813676067
1.0051008043880163,0.14339910643023104,-0.04451509848643381,0.61746174505208
1.0051008043880163,0.14339910643023104,-0.04451509848643381,0.61746174505208
1.0053358653462436,0.14355334551691312,-0.04449567856840772,0.6175318316472016
1.0053358653462436,0.14355334551691312,-0.04449567856840772,0.6175318316472016
1.0055691650305734,0.14371084587876315,-0.04447674183115635,0.617597801585164
1.005803666644456,0.14386463644778202,-0.0444572814844609,0.6176679235626344
1.0055691650305734,0.14371084587876315,-0.04447674183115635,0.617597801585164
1.005803666644456,0.14386463644778202,-0.0444572814844609,0.6176679235626344
1.0060362335213775,0.1440217910384411,-0.044438332882143355,0.6177327598438607
1.0060362335213775,0.1440217910384411,-0.044438332882143355,0.6177327598438607
1.0062700210825146,0.14417523785484077,-0.04441892436649256,0.6178019299756271
1.0062700210825146,0.14417523785484077,-0.04441892436649256,0.6178019299756271
1.006501883155101,0.14433216728005033,-0.044399973901099204,0.6178655027198672
1.006501883155101,0.14433216728005033,-0.044399973901099204,0.6178655027198672
1.0067349556897787,0.14448541077122895,-0.04438056308015542,0.6179332038798195
1.0067349556897787,0.14448541077122895,-0.04438056308015542,0.6179332038798195
1.0069661142137567,0.14464213169892667,-0.04436159662616321,0.6179953745693062
1.0069661142137567,0.14464213169892667,-0.04436159662616321,0.6179953745693062
1.007198489161205,0.14479524025627358,-0.04434218499354736,0.618061473777264
1.007198489161205,0.14479524025627358,-0.04434218499354736,0.618061473777264
1.0074291232238775,0.1449519453926226,-0.04432321485789967,0.6181221259061312
1.0074291232238775,0.1449519453926226,-0.04432321485789967,0.6181221259061312
1.0076610059831328,0.1451051035166238,-0.044303795243238325,0.6181866264248747
1.0076610059831328,0.1451051035166238,-0.044303795243238325,0.6181866264248747
1.007891454300343,0.14526207362642563,-0.044284818356979394,0.6182458176193593
1.0081233700486478,0.14541583356756538,-0.04426555458893608,0.6183097660557183
1.008353719903727,0.14557340209766484,-0.044247062767821255,0.6183689316436775
1.0085859887801336,0.14572802927780315,-0.04422859752776734,0.618433404483534
1.0088167372242502,0.1458863995141004,-0.04421095730635055,0.6184930910403144
1.007891454300343,0.14526207362642563,-0.044284818356979394,0.6182458176193593
1.0090495131626123,0.14604172545481323,-0.044193263535898086,0.6185580335570343
1.0081233700486478,0.14541583356756538,-0.04426555458893608,0.6183097660557183
1.0092807275816578,0.146200671278307,-0.04417635248686566,0.618617899291467
1.008353719903727,0.14557340209766484,-0.044247062767821255,0.6183689316436775
1.0085859887801336,0.14572802927780315,-0.04422859752776734,0.618433404483534
1.0088167372242502,0.1458863995141004,-0.04421095730635055,0.6184930910403144
1.0090495131626123,0.14604172545481323,-0.044193263535898086,0.6185580335570343
1.0092807275816578,0.146200671278307,-0.04417635248686566,0.618617899291467
1.0095140441824872,0.1463565311387386,-0.044159319322454677,0.6186829718709407
1.0095140441824872,0.1463565311387386,-0.044159319322454677,0.6186829718709407
1.0097457781023311,0.14651600810413057,-0.0441431249567841,0.6187427588318365
1.0097457781023311,0.14651600810413057,-0.0441431249567841,0.6187427588318365
1.0099647529218585,0.146672734494533,-0.0441170671259436,0.6187972955501649
1.0099647529218585,0.146672734494533,-0.0441170671259436,0.6187972955501649
1.010180267157094,0.14683483243519768,-0.04408739114635024,0.6188496681066299
1.010180267157094,0.14683483243519768,-0.04408739114635024,0.6188496681066299
1.0103959918791094,0.14699047760352071,-0.044055569192328364,0.6189025527416395
1.0103959918791094,0.14699047760352071,-0.044055569192328364,0.6189025527416395
1.010611877515907,0.14715304927188208,-0.04402476552919879,0.6189571997280134
1.010611877515907,0.14715304927188208,-0.04402476552919879,0.6189571997280134
1.0108280269249659,0.1473085908444467,-0.04399272826832251,0.6190123003270097
1.0108280269249659,0.1473085908444467,-0.04399272826832251,0.6190123003270097
1.0110439225364787,0.14747110099487218,-0.043962051006064234,0.619066634721582
1.0110439225364787,0.14747110099487218,-0.043962051006064234,0.619066634721582
1.0112601411439583,0.14762654538159437,-0.04393081513802802,0.6191222975731387
1.0114760757715744,0.14778874567873385,-0.04390142432638583,0.6191765626809005
1.0112601411439583,0.14762654538159437,-0.04393081513802802,0.6191222975731387
1.0116918375722879,0.14794395157220516,-0.04387160832131973,0.6192326568669199
1.0114760757715744,0.14778874567873385,-0.04390142432638583,0.6191765626809005
1.011907520908518,0.14810575458727404,-0.043843632382566694,0.6192871433039898
1.0121226288718685,0.14826041451160904,-0.043815413425593114,0.6193428078612667
1.0116918375722879,0.14794395157220516,-0.04387160832131973,0.6192326568669199
1.011907520908518,0.14810575458727404,-0.043843632382566694,0.6192871433039898
1.0123381068383297,0.14842182210496807,-0.04378881271525081,0.6193966610888145
1.0121226288718685,0.14826041451160904,-0.043815413425593114,0.6193428078612667
1.0123381068383297,0.14842182210496807,-0.04378881271525081,0.6193966610888145
1.012554301719465,0.14857628105277615,-0.043761992446699954,0.619448703141612
1.012554301719465,0.14857628105277615,-0.043761992446699954,0.619448703141612
1.0127696917540392,0.14873745089511217,-0.043736459904638675,0.6195036081535319
1.0127696917540392,0.14873745089511217,-0.043736459904638675,0.6195036081535319
1.0129870635822003,0.14889254860052542,-0.04371053821219692,0.6195550286806304
1.0129870635822003,0.14889254860052542,-0.04371053821219692,0.6195550286806304
1.0132028517657916,0.14905368236018082,-0.04368606935156749,0.619609978243725
1.0132028517657916,0.14905368236018082,-0.04368606935156749,0.619609978243725
1.0134219674590663,0.1492094996721949,-0.04366049567380756,0.6196610324391297
1.0134219674590663,0.1492094996721949,-0.04366049567380756,0.6196610324391297
1.01363893946309,0.14937060256517193,-0.04363672017956474,0.6197143769327316
1.01363893946309,0.14937060256517193,-0.04363672017956474,0.6197143769327316
1.0138511042179423,0.14953016901767854,-0.04360634601786867,0.6197911156688753
1.0138511042179423,0.14953016901767854,-0.04360634601786867,0.6197911156688753
1.0140598373621486,0.14969266578090987,-0.043573623599370975,0.6198687342688434
1.0142713944535318,0.14985315149995992,-0.0435375960924034,0.6199563806016918
1.0140598373621486,0.14969266578090987,-0.043573623599370975,0.6198687342688434
1.0142713944535318,0.14985315149995992,-0.0435375960924034,0.6199563806016918
1.0144800377844083,0.15001632995538733,-0.04350192446708967,0.6200379809983962
1.0144800377844083,0.15001632995538733,-0.04350192446708967,0.6200379809983962
1.0146900469360374,0.15017593786600397,-0.04346491552475126,0.6201312339606567
1.0146900469360374,0.15017593786600397,-0.04346491552475126,0.6201312339606567
1.01489895588565,0.15033825142111074,-0.043430332144890255,0.6202215014276204
1.01489895588565,0.15033825142111074,-0.043430332144890255,0.6202215014276204
1.0151094463438768,0.15049784441068106,-0.04339478209491915,0.6203226265488152
1.0151094463438768,0.15049784441068106,-0.04339478209491915,0.6203226265488152
1.0153190582311795,0.15066020032467956,-0.04336195808733659,0.6204194597905773
1.0153190582311795,0.15066020032467956,-0.04336195808733659,0.6204194597905773
1.0155312412481607,0.15082008094407445,-0.043328616900236955,0.6205283654567084
1.0155312412481607,0.15082008094407445,-0.043328616900236955,0.6205283654567084
1.015744222119196,0.150973052616451,-0.04328249504146639,0.6206157981165161
1.015744222119196,0.150973052616451,-0.04328249504146639,0.6206157981165161
1.0159554839682106,0.1511228323798806,-0.04323316173055994,0.6206987535857218
1.0161645795432075,0.15127407803890874,-0.04318405422637936,0.6207746333653891
1.016371393254105,0.15142376913861838,-0.04313580282572513,0.6208478114857902
1.0165765971521805,0.15157500644294464,-0.04308892717488963,0.6209157024506587
1.0167794847101472,0.15172446097212122,-0.04304322994174048,0.6209805416690007
1.0159554839682106,0.1511228323798806,-0.04323316173055994,0.6206987535857218
1.0169798486499542,0.15187525070951752,-0.04299822883531043,0.6210401031777985
1.0171772789554416,0.15202440200986067,-0.04295371756149141,0.6210973599643512
1.017373710139139,0.15217535070845642,-0.04291086476502762,0.6211478606434472
1.0175676160057814,0.15232452771367613,-0.04286871003412579,0.6211957795683544
1.0177631622327747,0.15247549033936442,-0.042828305275319306,0.6212353912003372
1.0179578351545406,0.15262593685470718,-0.04278837300500285,0.6212653635927379
1.0161645795432075,0.15127407803890874,-0.04318405422637936,0.6207746333653891
1.016371393254105,0.15142376913861838,-0.04313580282572513,0.6208478114857902
1.0165765971521805,0.15157500644294464,-0.04308892717488963,0.6209157024506587
1.0181529227887576,0.15277788727772232,-0.04274975415689683,0.6212913199322762
1.0183457186427467,0.15292835093270848,-0.042711551089211014,0.6213143181818739
1.0167794847101472,0.15172446097212122,-0.04304322994174048,0.6209805416690007
1.0185382558476113,0.15307953657346623,-0.042674715661961016,0.6213359553194001
1.0169798486499542,0.15187525070951752,-0.04299822883531043,0.6210401031777985
1.0171772789554416,0.15202440200986067,-0.04295371756149141,0.6210973599643512
1.0187280333065514,0.1532288725069313,-0.042638353000933576,0.6213569567753974
1.017373710139139,0.15217535070845642,-0.04291086476502762,0.6211478606434472
1.0189177747994775,0.15337835656628465,-0.04260306388103208,0.6213774010996322
1.0175676160057814,0.15232452771367613,-0.04286871003412579,0.6211957795683544
1.0177631622327747,0.15247549033936442,-0.042828305275319306,0.6212353912003372
1.0191050072274839,0.15352607237141636,-0.04256815371652839,0.6213961763296721
1.0179578351545406,0.15262593685470718,-0.04278837300500285,0.6212653635927379
1.0181529227887576,0.15277788727772232,-0.04274975415689683,0.6212913199322762
1.0192920283621074,0.15367373934234,-0.042534282926713324,0.621413938673027
1.0194769595208664,0.15382006210192517,-0.042500898910577845,0.6214290175307848
1.0196617034101134,0.15396605742603658,-0.04246830247514377,0.6214432159301212
1.019844645189176,0.15411098893625358,-0.042436227306482915,0.6214536448167826
1.0200273251826408,0.15425534618974313,-0.042404880164242154,0.6214630850082706
1.0202085431359977,0.15439893251760564,-0.04237404333733638,0.6214680532285275
1.0203894921193721,0.1545416089343808,-0.042343627334440276,0.6214720491174774
1.0205692710709475,0.15468390896335474,-0.04231388962707952,0.6214710283583714
1.0207489167375903,0.154825236068641,-0.04228465039092644,0.6214693854836459
1.0209277136166675,0.15496643814182604,-0.042256069308988814,0.6214622612559748
1.0211066709394696,0.15510668890715987,-0.04222799800256702,0.6214551292832148
1.0212849802543058,0.1552468578045074,-0.04220042998710746,0.6214417663601268
1.0214634940360336,0.15538596618774253,-0.04217330790812526,0.6214280573412695
1.0216415488985582,0.15552511042695766,-0.042146558193409484,0.6214076614132986
1.0218200372231228,0.15566328863162793,-0.0421202750376618,0.6213871895819075
1.0219982580771436,0.15580168941824188,-0.04209438727306117,0.6213596598531507
1.0221769721584988,0.15593901887643646,-0.042068909886948835,0.6213314721846813
1.0223556676238421,0.1560768495449827,-0.042043872983800856,0.6212961328107238
1.0225352243860553,0.15621366631045783,-0.04201921170701994,0.6212599252513761
1.0227149795855763,0.1563511939429762,-0.04199498410686525,0.6212160242830372
